new_id,title,rating
4095aa9a,Like Water for Chocolate (Como agua para chocolate) (1992),2.0
4095aa9a,"Madness of King George, The (1994)",5.0
4095aa9a,Mary Shelley's Frankenstein (Frankenstein) (1994),5.0
4095aa9a,Once Were Warriors (1994),4.0
4095aa9a,"Perez Family, The (1995)",3.0
4095aa9a,Pulp Fiction (1994),3.0
4095aa9a,Quiz Show (1994),3.0
4095aa9a,"Santa Clause, The (1994)",3.0
4095aa9a,"Shawshank Redemption, The (1994)",3.0
4095aa9a,Swimming with Sharks (1995),3.0
4095aa9a,Vanya on 42nd Street (1994),3.0
4095aa9a,While You Were Sleeping (1995),2.0
4095aa9a,Bullets Over Broadway (1994),3.0
4095aa9a,"Mask, The (1994)",3.0
4095aa9a,True Lies (1994),3.0
4095aa9a,"Bronx Tale, A (1993)",3.0
4095aa9a,Dave (1993),2.0
4095aa9a,"Fugitive, The (1993)",2.0
4095aa9a,Much Ado About Nothing (1993),4.0
4095aa9a,"Piano, The (1993)",3.0
4095aa9a,"Remains of the Day, The (1993)",5.0
4095aa9a,Short Cuts (1993),3.0
4095aa9a,Six Degrees of Separation (1993),2.0
4095aa9a,Sleepless in Seattle (1993),2.0
4095aa9a,Sliver (1993),3.0
4095aa9a,"Three Musketeers, The (1993)",4.0
4095aa9a,Ghost (1990),2.0
4095aa9a,"Silence of the Lambs, The (1991)",2.0
4095aa9a,Snow White and the Seven Dwarfs (1937),4.0
4095aa9a,Fargo (1996),5.0
4095aa9a,Diabolique (1996),3.0
4095aa9a,"Truth About Cats & Dogs, The (1996)",3.0
4095aa9a,Cold Comfort Farm (1995),3.0
a7dffe8f,Toy Story (1995),4.0
a7dffe8f,"American President, The (1995)",4.0
a7dffe8f,Sense and Sensibility (1995),5.0
a7dffe8f,Powder (1995),3.0
a7dffe8f,Babe (1995),4.0
a7dffe8f,Dead Man Walking (1995),4.0
a7dffe8f,Clueless (1995),4.0
a7dffe8f,Braveheart (1995),4.0
a7dffe8f,Apollo 13 (1995),4.0
a7dffe8f,Rob Roy (1995),4.0
a7dffe8f,Desperado (1995),4.0
a7dffe8f,Clerks (1994),1.0
a7dffe8f,Don Juan DeMarco (1995),4.0
a7dffe8f,"Little Princess, A (1995)",4.0
a7dffe8f,Nell (1994),4.0
a7dffe8f,Pulp Fiction (1994),3.0
a7dffe8f,Quiz Show (1994),3.0
a7dffe8f,"Shawshank Redemption, The (1994)",5.0
a7dffe8f,Forrest Gump (1994),4.0
a7dffe8f,Four Weddings and a Funeral (1994),4.0
a7dffe8f,Speed (1994),3.0
a7dffe8f,True Lies (1994),4.0
a7dffe8f,Dave (1993),4.0
a7dffe8f,"Fugitive, The (1993)",4.0
a7dffe8f,What's Love Got to Do with It? (1993),4.0
a7dffe8f,Mrs. Doubtfire (1993),4.0
a7dffe8f,"Piano, The (1993)",4.0
a7dffe8f,Schindler's List (1993),5.0
a7dffe8f,Searching for Bobby Fischer (1993),4.0
a7dffe8f,Sleepless in Seattle (1993),3.0
a7dffe8f,Home Alone (1990),3.0
a7dffe8f,Ghost (1990),4.0
a7dffe8f,"Silence of the Lambs, The (1991)",5.0
a7dffe8f,Pretty Woman (1990),4.0
a7dffe8f,"Truth About Cats & Dogs, The (1996)",4.0
a7dffe8f,Wallace & Gromit: The Best of Aardman Animation (1996),5.0
a7dffe8f,Twister (1996),4.0
a7dffe8f,Wallace & Gromit: A Close Shave (1995),5.0
a7dffe8f,Phenomenon (1996),3.0
a7dffe8f,Fled (1996),2.0
a7dffe8f,Tin Cup (1996),3.0
a7dffe8f,Casablanca (1942),4.0
a7dffe8f,Grace of My Heart (1996),3.0
a7dffe8f,Cool Runnings (1993),4.0
a7dffe8f,Shall We Dance (1937),5.0
a7dffe8f,"Crying Game, The (1992)",3.0
a7dffe8f,Top Gun (1986),4.0
a7dffe8f,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),4.0
a7dffe8f,"People vs. Larry Flynt, The (1996)",4.0
a7dffe8f,Monty Python and the Holy Grail (1975),4.0
a7dffe8f,Wallace & Gromit: The Wrong Trousers (1993),5.0
a7dffe8f,"English Patient, The (1996)",5.0
a7dffe8f,Strictly Ballroom (1992),4.0
a7dffe8f,Tie Me Up! Tie Me Down! (¡Átame!) (1990),3.0
a7dffe8f,Star Wars: Episode V - The Empire Strikes Back (1980),4.0
a7dffe8f,"Princess Bride, The (1987)",4.0
a7dffe8f,Star Wars: Episode VI - Return of the Jedi (1983),4.0
a7dffe8f,"Grand Day Out with Wallace and Gromit, A (1989)",5.0
a7dffe8f,Amadeus (1984),4.0
a7dffe8f,"Graduate, The (1967)",3.0
a7dffe8f,When Harry Met Sally... (1989),4.0
a7dffe8f,Dracula (Bram Stoker's Dracula) (1992),3.0
a7dffe8f,Shine (1996),4.0
a7dffe8f,Jerry Maguire (1996),4.0
a7dffe8f,"Thieves (Voleurs, Les) (1996)",1.0
a7dffe8f,Liar Liar (1997),2.0
a7dffe8f,Grosse Pointe Blank (1997),3.0
a7dffe8f,Shall We Dance? (Shall We Dansu?) (1996),4.0
a7dffe8f,Men in Black (a.k.a. MIB) (1997),3.0
a7dffe8f,"Hunt for Red October, The (1990)",4.0
a7dffe8f,L.A. Confidential (1997),5.0
a7dffe8f,Chasing Amy (1997),4.0
a7dffe8f,"Full Monty, The (1997)",4.0
a7dffe8f,Sliding Doors (1998),5.0
a7dffe8f,Mrs. Dalloway (1997),3.0
a7dffe8f,Amistad (1997),4.0
a7dffe8f,Good Will Hunting (1997),5.0
a7dffe8f,Titanic (1997),4.0
a7dffe8f,Tomorrow Never Dies (1997),3.0
a7dffe8f,As Good as It Gets (1997),4.0
a7dffe8f,Primary Colors (1998),4.0
a7dffe8f,"Object of My Affection, The (1998)",3.0
a7dffe8f,"Misérables, Les (1998)",4.0
a7dffe8f,Out of Sight (1998),4.0
a7dffe8f,There's Something About Mary (1998),4.0
a7dffe8f,Labyrinth (1986),4.0
a7dffe8f,"Mask of Zorro, The (1998)",4.0
a7dffe8f,Dangerous Liaisons (1988),4.0
a7dffe8f,Saving Private Ryan (1998),4.0
a7dffe8f,"Jungle Book, The (1967)",4.0
a7dffe8f,Lady and the Tramp (1955),3.0
a7dffe8f,"Little Mermaid, The (1989)",4.0
a7dffe8f,101 Dalmatians (One Hundred and One Dalmatians) (1961),3.0
a7dffe8f,"Rocketeer, The (1991)",4.0
a7dffe8f,L.A. Story (1991),3.0
a7dffe8f,Ever After: A Cinderella Story (1998),3.0
a7dffe8f,"Butcher's Wife, The (1991)",3.0
a7dffe8f,"Few Good Men, A (1992)",4.0
a7dffe8f,Edward Scissorhands (1990),4.0
a7dffe8f,Life Is Beautiful (La Vita è bella) (1997),5.0
a7dffe8f,"Bug's Life, A (1998)",5.0
a7dffe8f,Shakespeare in Love (1998),4.0
a7dffe8f,"Jewel of the Nile, The (1985)",3.0
a7dffe8f,Romancing the Stone (1984),3.0
a7dffe8f,You've Got Mail (1998),4.0
a7dffe8f,October Sky (1999),4.0
a7dffe8f,Analyze This (1999),3.0
a7dffe8f,Dangerous Beauty (1998),5.0
a7dffe8f,"Matrix, The (1999)",4.0
a7dffe8f,Election (1999),4.0
a7dffe8f,Entrapment (1999),2.0
a7dffe8f,Star Wars: Episode I - The Phantom Menace (1999),3.0
a7dffe8f,Austin Powers: The Spy Who Shagged Me (1999),1.0
a7dffe8f,"Ideal Husband, An (1999)",4.0
a7dffe8f,Run Lola Run (Lola rennt) (1998),3.5
a7dffe8f,"South Park: Bigger, Longer and Uncut (1999)",3.0
a7dffe8f,"Blair Witch Project, The (1999)",2.0
a7dffe8f,Eyes Wide Shut (1999),1.0
a7dffe8f,Runaway Bride (1999),3.0
a7dffe8f,"Iron Giant, The (1999)",4.0
a7dffe8f,"Thomas Crown Affair, The (1999)",4.0
a7dffe8f,Bowfinger (1999),2.0
a7dffe8f,Mickey Blue Eyes (1999),2.0
a7dffe8f,Stigmata (1999),2.0
a7dffe8f,American Beauty (1999),4.0
a7dffe8f,Sommersby (1993),4.0
a7dffe8f,Ferris Bueller's Day Off (1986),3.0
a7dffe8f,Home Alone 2: Lost in New York (1992),3.0
a7dffe8f,Who Framed Roger Rabbit? (1988),3.0
a7dffe8f,Licence to Kill (1989),3.0
a7dffe8f,"Green Mile, The (1999)",4.0
a7dffe8f,Anna and the King (1999),4.0
a7dffe8f,Easy Rider (1969),3.0
a7dffe8f,Chicken Run (2000),4.0
a7dffe8f,"Patriot, The (2000)",4.0
a7dffe8f,X-Men (2000),4.0
a7dffe8f,Almost Famous (2000),4.5
a7dffe8f,Best in Show (2000),3.5
a7dffe8f,Billy Elliot (2000),4.0
a7dffe8f,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",4.5
a7dffe8f,Chocolat (2000),4.0
a7dffe8f,Cast Away (2000),3.5
a7dffe8f,"O Brother, Where Art Thou? (2000)",4.0
a7dffe8f,Traffic (2000),4.0
a7dffe8f,Memento (2000),5.0
a7dffe8f,Bridget Jones's Diary (2001),3.5
a7dffe8f,Shrek (2001),4.5
a7dffe8f,Moulin Rouge (2001),4.0
a7dffe8f,"Monsters, Inc. (2001)",4.5
a7dffe8f,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),4.0
a7dffe8f,"Affair of the Necklace, The (2001)",3.0
a7dffe8f,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.0
a7dffe8f,Kate & Leopold (2001),4.0
a7dffe8f,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.5
a7dffe8f,"Majestic, The (2001)",3.0
a7dffe8f,"Beautiful Mind, A (2001)",4.0
a7dffe8f,Gosford Park (2001),4.5
a7dffe8f,Monsoon Wedding (2001),4.0
a7dffe8f,Spider-Man (2002),4.0
a7dffe8f,About a Boy (2002),4.0
a7dffe8f,"Importance of Being Earnest, The (2002)",3.0
a7dffe8f,Minority Report (2002),4.0
a7dffe8f,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),2.0
a7dffe8f,Reign of Fire (2002),2.0
a7dffe8f,xXx (2002),4.0
a7dffe8f,Blue Crush (2002),3.0
a7dffe8f,Secretary (2002),4.5
a7dffe8f,Bowling for Columbine (2002),3.5
a7dffe8f,Harry Potter and the Chamber of Secrets (2002),3.0
a7dffe8f,"Lord of the Rings: The Two Towers, The (2002)",4.0
a7dffe8f,Chicago (2002),5.0
a7dffe8f,Bend It Like Beckham (2002),4.0
a7dffe8f,"Winged Migration (Peuple migrateur, Le) (2001)",3.5
a7dffe8f,Spellbound (2002),3.5
a7dffe8f,X2: X-Men United (2003),3.0
a7dffe8f,Finding Nemo (2003),4.5
a7dffe8f,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.0
a7dffe8f,Seabiscuit (2003),4.0
a7dffe8f,Matchstick Men (2003),3.0
a7dffe8f,Lost in Translation (2003),4.5
a7dffe8f,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",3.5
a7dffe8f,School of Rock (2003),3.5
a7dffe8f,Love Actually (2003),3.5
a7dffe8f,Hero (Ying xiong) (2002),3.5
a7dffe8f,"Last Samurai, The (2003)",3.5
a7dffe8f,Big Fish (2003),4.0
a7dffe8f,Girl with a Pearl Earring (2003),3.5
a7dffe8f,"Lord of the Rings: The Return of the King, The (2003)",4.5
a7dffe8f,Eternal Sunshine of the Spotless Mind (2004),4.5
a7dffe8f,Troy (2004),3.0
a7dffe8f,Notorious C.H.O. (2002),3.5
a7dffe8f,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",4.5
a7dffe8f,Shrek 2 (2004),4.0
a7dffe8f,Saved! (2004),4.0
a7dffe8f,Harry Potter and the Prisoner of Azkaban (2004),4.0
a7dffe8f,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",4.0
a7dffe8f,De-Lovely (2004),4.0
a7dffe8f,Fahrenheit 9/11 (2004),3.5
a7dffe8f,Spider-Man 2 (2004),4.0
a7dffe8f,Before Sunset (2004),4.5
a7dffe8f,Garden State (2004),3.5
a7dffe8f,"Funny Thing Happened on the Way to the Forum, A (1966)",2.0
a7dffe8f,"Bill Cosby, Himself (1983)",3.5
a7dffe8f,Primer (2004),4.0
a7dffe8f,"Incredibles, The (2004)",3.5
a7dffe8f,Finding Neverland (2004),4.5
a7dffe8f,"Aviator, The (2004)",4.0
a7dffe8f,Sin City (2005),3.0
a7dffe8f,Star Wars: Episode III - Revenge of the Sith (2005),3.5
a7dffe8f,Mr. & Mrs. Smith (2005),4.0
32a8ac30,Toy Story (1995),4.0
32a8ac30,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),1.0
32a8ac30,Pocahontas (1995),3.0
32a8ac30,Braveheart (1995),2.5
32a8ac30,Apollo 13 (1995),4.0
32a8ac30,Rob Roy (1995),2.5
32a8ac30,Interview with the Vampire: The Vampire Chronicles (1994),4.0
32a8ac30,Stargate (1994),3.5
32a8ac30,Star Trek: Generations (1994),4.5
32a8ac30,Forrest Gump (1994),3.5
32a8ac30,"Lion King, The (1994)",3.5
32a8ac30,"Mask, The (1994)",4.0
32a8ac30,Jurassic Park (1993),2.0
32a8ac30,Schindler's List (1993),4.0
32a8ac30,Beauty and the Beast (1991),4.0
32a8ac30,Mission: Impossible (1996),3.0
32a8ac30,Dragonheart (1996),2.5
32a8ac30,Independence Day (a.k.a. ID4) (1996),3.5
32a8ac30,"Hunchback of Notre Dame, The (1996)",4.0
32a8ac30,Winnie the Pooh and the Blustery Day (1968),1.5
32a8ac30,Mary Poppins (1964),5.0
32a8ac30,"Sound of Music, The (1965)",5.0
32a8ac30,Platoon (1986),3.0
32a8ac30,Star Wars: Episode V - The Empire Strikes Back (1980),3.5
32a8ac30,Star Wars: Episode VI - Return of the Jedi (1983),3.5
32a8ac30,"Bridge on the River Kwai, The (1957)",5.0
32a8ac30,Alien³ (a.k.a. Alien 3) (1992),2.5
32a8ac30,Star Trek: First Contact (1996),4.5
32a8ac30,Star Trek VI: The Undiscovered Country (1991),4.0
32a8ac30,Star Trek II: The Wrath of Khan (1982),4.0
32a8ac30,Star Trek IV: The Voyage Home (1986),4.0
32a8ac30,Scream (1996),3.5
32a8ac30,Men in Black (a.k.a. MIB) (1997),4.5
32a8ac30,Tomorrow Never Dies (1997),3.5
32a8ac30,Deep Impact (1998),3.5
32a8ac30,Mulan (1998),2.5
32a8ac30,Armageddon (1998),3.5
32a8ac30,"Exorcist, The (1973)",2.5
32a8ac30,"Honey, I Shrunk the Kids (1989)",2.5
32a8ac30,101 Dalmatians (One Hundred and One Dalmatians) (1961),4.0
32a8ac30,"Matrix, The (1999)",4.5
32a8ac30,"Sixth Sense, The (1999)",4.5
32a8ac30,Robin Hood (1973),2.5
32a8ac30,Frequency (2000),4.5
32a8ac30,Gladiator (2000),2.0
32a8ac30,Mission: Impossible II (2000),2.0
32a8ac30,"Monsters, Inc. (2001)",5.0
32a8ac30,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),4.5
32a8ac30,"Beautiful Mind, A (2001)",5.0
32a8ac30,The Count of Monte Cristo (2002),1.5
32a8ac30,Harry Potter and the Chamber of Secrets (2002),4.0
32a8ac30,"Lord of the Rings: The Two Towers, The (2002)",4.5
32a8ac30,The Diary of Anne Frank (1959),4.5
32a8ac30,Children of Dune (2003),3.0
32a8ac30,Star Wars: Episode III - Revenge of the Sith (2005),4.0
32a8ac30,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",5.0
ac35c3a9,Leaving Las Vegas (1995),1.0
ac35c3a9,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.0
ac35c3a9,Dead Man Walking (1995),4.0
ac35c3a9,"Juror, The (1996)",2.0
ac35c3a9,Braveheart (1995),3.0
ac35c3a9,Taxi Driver (1976),3.0
ac35c3a9,Apollo 13 (1995),4.0
ac35c3a9,Species (1995),2.0
ac35c3a9,Dolores Claiborne (1995),4.0
ac35c3a9,Interview with the Vampire: The Vampire Chronicles (1994),3.0
ac35c3a9,Star Wars: Episode IV - A New Hope (1977),5.0
ac35c3a9,Legends of the Fall (1994),3.0
ac35c3a9,Nobody's Fool (1994),3.0
ac35c3a9,Outbreak (1995),4.0
ac35c3a9,Stargate (1994),5.0
ac35c3a9,"Shawshank Redemption, The (1994)",4.0
ac35c3a9,Star Trek: Generations (1994),4.0
ac35c3a9,It Could Happen to You (1994),4.0
ac35c3a9,Timecop (1994),4.0
ac35c3a9,Boys Life (1995),2.0
ac35c3a9,Color of Night (1994),2.0
ac35c3a9,Jurassic Park (1993),4.0
ac35c3a9,"Man Without a Face, The (1993)",3.0
ac35c3a9,"Piano, The (1993)",3.0
ac35c3a9,Renaissance Man (1994),3.0
ac35c3a9,Searching for Bobby Fischer (1993),4.0
ac35c3a9,"Secret Garden, The (1993)",3.0
ac35c3a9,Shadowlands (1993),4.0
ac35c3a9,Blade Runner (1982),4.0
ac35c3a9,Terminator 2: Judgment Day (1991),4.0
ac35c3a9,Dances with Wolves (1990),3.0
ac35c3a9,Batman (1989),3.0
ac35c3a9,"Silence of the Lambs, The (1991)",5.0
ac35c3a9,Fargo (1996),4.0
ac35c3a9,"Craft, The (1996)",2.0
ac35c3a9,Independence Day (a.k.a. ID4) (1996),4.0
ac35c3a9,"Nutty Professor, The (1996)",3.0
ac35c3a9,Ransom (1996),3.0
ac35c3a9,Singin' in the Rain (1952),4.0
ac35c3a9,Citizen Kane (1941),4.0
ac35c3a9,It's a Wonderful Life (1946),5.0
ac35c3a9,"African Queen, The (1951)",5.0
ac35c3a9,Bonnie and Clyde (1967),3.0
ac35c3a9,Glengarry Glen Ross (1992),3.0
ac35c3a9,E.T. the Extra-Terrestrial (1982),3.0
ac35c3a9,Enchanted April (1992),4.0
ac35c3a9,"English Patient, The (1996)",3.0
ac35c3a9,One Flew Over the Cuckoo's Nest (1975),3.0
ac35c3a9,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
ac35c3a9,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0
ac35c3a9,12 Angry Men (1957),4.0
ac35c3a9,Alien (1979),2.0
ac35c3a9,Amadeus (1984),4.0
ac35c3a9,"Terminator, The (1984)",5.0
ac35c3a9,Dead Poets Society (1989),3.0
ac35c3a9,Stand by Me (1986),4.0
ac35c3a9,"Deer Hunter, The (1978)",3.0
ac35c3a9,Back to the Future (1985),5.0
ac35c3a9,Fried Green Tomatoes (1991),3.0
ac35c3a9,Cool Hand Luke (1967),4.0
ac35c3a9,"Unbearable Lightness of Being, The (1988)",1.0
ac35c3a9,Field of Dreams (1989),2.0
ac35c3a9,Star Trek: First Contact (1996),4.0
ac35c3a9,"Preacher's Wife, The (1996)",3.0
ac35c3a9,Star Trek: The Motion Picture (1979),3.0
ac35c3a9,Star Trek V: The Final Frontier (1989),3.0
ac35c3a9,Star Trek II: The Wrath of Khan (1982),5.0
ac35c3a9,Star Trek III: The Search for Spock (1984),3.0
ac35c3a9,Star Trek IV: The Voyage Home (1986),5.0
ac35c3a9,"Devil's Own, The (1997)",2.0
ac35c3a9,"Fifth Element, The (1997)",4.0
ac35c3a9,Face/Off (1997),2.0
ac35c3a9,Men in Black (a.k.a. MIB) (1997),3.0
ac35c3a9,Contact (1997),3.0
ac35c3a9,Kiss the Girls (1997),3.0
ac35c3a9,Gattaca (1997),4.0
ac35c3a9,Starship Troopers (1997),4.0
ac35c3a9,"Joy Luck Club, The (1993)",3.0
ac35c3a9,"Truman Show, The (1998)",4.0
ac35c3a9,Titanic (1997),4.0
ac35c3a9,"Postman, The (1997)",3.0
ac35c3a9,"Horse Whisperer, The (1998)",3.0
ac35c3a9,As Good as It Gets (1997),4.0
ac35c3a9,"Cool, Dry Place, A (1998)",3.0
ac35c3a9,Pi (1998),4.0
ac35c3a9,On the Waterfront (1954),4.0
ac35c3a9,Rocky (1976),5.0
ac35c3a9,Ordinary People (1980),4.0
ac35c3a9,Rain Man (1988),4.0
ac35c3a9,Driving Miss Daisy (1989),4.0
ac35c3a9,Back to the Future Part II (1989),3.0
ac35c3a9,Saving Private Ryan (1998),4.0
ac35c3a9,"Rocketeer, The (1991)",3.0
ac35c3a9,Tron (1982),4.0
ac35c3a9,My Bodyguard (1980),3.0
ac35c3a9,"Few Good Men, A (1992)",3.0
ac35c3a9,"Player, The (1992)",3.0
ac35c3a9,Soldier (1998),4.0
ac35c3a9,"Big Chill, The (1983)",3.0
ac35c3a9,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",2.0
ac35c3a9,Lifeforce (1985),2.0
ac35c3a9,Jack Frost (1998),2.0
ac35c3a9,Star Trek: Insurrection (1998),4.0
ac35c3a9,Cocoon (1985),4.0
ac35c3a9,Mighty Joe Young (1998),3.0
ac35c3a9,Mighty Joe Young (1949),3.0
ac35c3a9,Patch Adams (1998),3.0
ac35c3a9,"Civil Action, A (1998)",4.0
ac35c3a9,At First Sight (1999),3.0
ac35c3a9,"Fly, The (1958)",4.0
ac35c3a9,"Fly, The (1986)",2.0
ac35c3a9,"Color of Money, The (1986)",3.0
ac35c3a9,Westworld (1973),4.0
ac35c3a9,Planet of the Apes (1968),4.0
ac35c3a9,"Matrix, The (1999)",5.0
ac35c3a9,Star Wars: Episode I - The Phantom Menace (1999),4.0
ac35c3a9,Superman (1978),4.0
ac35c3a9,Superman II (1980),2.0
ac35c3a9,Superman III (1983),2.0
ac35c3a9,"Rocky Horror Picture Show, The (1975)",1.0
ac35c3a9,Swamp Thing (1982),2.0
ac35c3a9,"Thirteenth Floor, The (1999)",4.0
ac35c3a9,"General's Daughter, The (1999)",3.0
ac35c3a9,Wild Wild West (1999),2.0
ac35c3a9,American Beauty (1999),2.0
ac35c3a9,Random Hearts (1999),2.0
ac35c3a9,Total Recall (1990),3.0
ac35c3a9,Time Bandits (1981),3.0
ac35c3a9,RoboCop (1987),4.0
ac35c3a9,Mister Roberts (1955),4.0
ac35c3a9,"Commitments, The (1991)",4.0
ac35c3a9,"Natural, The (1984)",3.0
ac35c3a9,"Fisher King, The (1991)",3.0
ac35c3a9,"Cider House Rules, The (1999)",3.0
ac35c3a9,Bicentennial Man (1999),2.0
ac35c3a9,Galaxy Quest (1999),4.0
ac35c3a9,"Way We Were, The (1973)",3.0
ac35c3a9,Stalag 17 (1953),4.0
ac35c3a9,"League of Their Own, A (1992)",4.0
ac35c3a9,Far and Away (1992),3.0
ac35c3a9,Howards End (1992),4.0
ac35c3a9,Forever Young (1992),3.0
ac35c3a9,"Flamingo Kid, The (1984)",3.0
ac35c3a9,Dog Day Afternoon (1975),2.0
ac35c3a9,Guess Who's Coming to Dinner (1967),4.0
ac35c3a9,Close Encounters of the Third Kind (1977),4.0
ac35c3a9,Network (1976),3.0
ac35c3a9,Predator (1987),3.0
ac35c3a9,"Prince of Tides, The (1991)",3.0
ac35c3a9,Mr. Mom (1983),3.0
ac35c3a9,Battlefield Earth (2000),1.0
ac35c3a9,Starman (1984),4.0
ac35c3a9,Alien Nation (1988),4.0
ac35c3a9,"Conversation, The (1974)",4.0
ac35c3a9,"Paper Chase, The (1973)",4.0
ac35c3a9,Missing in Action (1984),3.0
ac35c3a9,Footloose (1984),3.0
ac35c3a9,X-Men (2000),5.0
ac35c3a9,Sinbad and the Eye of the Tiger (1977),3.0
ac35c3a9,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),1.0
ac35c3a9,Hollow Man (2000),2.0
ac35c3a9,Saving Grace (2000),4.0
ac35c3a9,Steel Magnolias (1989),3.0
e6337e6a,Toy Story (1995),2.0
e6337e6a,Heat (1995),4.0
e6337e6a,Casino (1995),5.0
e6337e6a,Sense and Sensibility (1995),1.0
e6337e6a,Get Shorty (1995),4.0
e6337e6a,Powder (1995),1.0
e6337e6a,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.0
e6337e6a,Clueless (1995),2.0
e6337e6a,To Die For (1995),2.0
e6337e6a,"Usual Suspects, The (1995)",4.0
e6337e6a,Two if by Sea (1996),1.0
e6337e6a,Friday (1995),5.0
e6337e6a,Broken Arrow (1996),3.0
e6337e6a,Braveheart (1995),5.0
e6337e6a,Jade (1995),2.0
e6337e6a,Down Periscope (1996),1.0
e6337e6a,Bad Boys (1995),3.0
e6337e6a,Strange Days (1995),3.0
e6337e6a,Clerks (1994),4.0
e6337e6a,Ed Wood (1994),4.0
e6337e6a,Star Wars: Episode IV - A New Hope (1977),4.0
e6337e6a,Natural Born Killers (1994),1.0
e6337e6a,Pulp Fiction (1994),5.0
e6337e6a,Stargate (1994),3.0
e6337e6a,"Crow, The (1994)",5.0
e6337e6a,Forrest Gump (1994),4.0
e6337e6a,"Mask, The (1994)",3.0
e6337e6a,Maverick (1994),1.0
e6337e6a,Speed (1994),2.0
e6337e6a,Dave (1993),2.0
e6337e6a,Dazed and Confused (1993),3.0
e6337e6a,"Fugitive, The (1993)",4.0
e6337e6a,In the Line of Fire (1993),3.0
e6337e6a,"Inkwell, The (1994)",1.0
e6337e6a,Jurassic Park (1993),4.0
e6337e6a,Menace II Society (1993),3.0
e6337e6a,"Ref, The (1994)",5.0
e6337e6a,Blade Runner (1982),5.0
e6337e6a,"Nightmare Before Christmas, The (1993)",2.0
e6337e6a,True Romance (1993),5.0
e6337e6a,Terminator 2: Judgment Day (1991),4.0
e6337e6a,Batman (1989),4.0
e6337e6a,Fargo (1996),5.0
e6337e6a,"Substitute, The (1996)",1.0
e6337e6a,"Rock, The (1996)",5.0
e6337e6a,Trainspotting (1996),5.0
e6337e6a,Kingpin (1996),4.0
e6337e6a,"Wizard of Oz, The (1939)",1.0
e6337e6a,2001: A Space Odyssey (1968),5.0
e6337e6a,Die Hard (1988),4.0
e6337e6a,That Thing You Do! (1996),3.0
e6337e6a,Swingers (1996),2.0
e6337e6a,"Fish Called Wanda, A (1988)",5.0
e6337e6a,Monty Python's Life of Brian (1979),5.0
e6337e6a,Reservoir Dogs (1992),5.0
e6337e6a,Platoon (1986),5.0
e6337e6a,"Doors, The (1991)",4.0
e6337e6a,E.T. the Extra-Terrestrial (1982),2.0
e6337e6a,"Abyss, The (1989)",4.0
e6337e6a,Monty Python and the Holy Grail (1975),5.0
e6337e6a,Bob Roberts (1992),3.0
e6337e6a,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
e6337e6a,"Princess Bride, The (1987)",4.0
e6337e6a,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0
e6337e6a,Brazil (1985),5.0
e6337e6a,Aliens (1986),5.0
e6337e6a,"Clockwork Orange, A (1971)",5.0
e6337e6a,Apocalypse Now (1979),5.0
e6337e6a,Star Wars: Episode VI - Return of the Jedi (1983),3.0
e6337e6a,Goodfellas (1990),5.0
e6337e6a,Army of Darkness (1993),3.0
e6337e6a,"Blues Brothers, The (1980)",5.0
e6337e6a,Full Metal Jacket (1987),5.0
e6337e6a,"Terminator, The (1984)",4.0
e6337e6a,Glory (1989),4.0
e6337e6a,Stand by Me (1986),4.0
e6337e6a,Evil Dead II (Dead by Dawn) (1987),5.0
e6337e6a,Groundhog Day (1993),4.0
e6337e6a,Unforgiven (1992),5.0
e6337e6a,Back to the Future (1985),4.0
e6337e6a,Highlander (1986),4.0
e6337e6a,Heathers (1989),5.0
e6337e6a,This Is Spinal Tap (1984),5.0
e6337e6a,Indiana Jones and the Last Crusade (1989),5.0
e6337e6a,Real Genius (1985),5.0
e6337e6a,Pink Floyd: The Wall (1982),5.0
e6337e6a,Star Trek: First Contact (1996),3.0
e6337e6a,Star Trek II: The Wrath of Khan (1982),3.0
e6337e6a,Star Trek III: The Search for Spock (1984),3.0
e6337e6a,Star Trek IV: The Voyage Home (1986),1.0
